alternative,probability_1,probability_2,probability_3
430,7.251308518074525e-07,7.251308518074525e-07,7.251308518074525e-07
431,2.077605984947102e-05,2.077605984947102e-05,2.077605984947102e-05
432,0.0001990605267195843,0.0001990605267195843,0.0001990605267195843
433,5.19865226928807e-06,5.19865226928807e-06,5.19865226928807e-06
434,7.300131684920859e-05,7.300131684920859e-05,7.300131684920859e-05
435,0.00012546208507959383,0.00012546208507959383,0.00012546208507959383
436,0.0002199572930201033,0.0002199572930201033,0.0002199572930201033
437,0.00014932156104507525,0.00014932156104507525,0.00014932156104507525
438,0.00010146356103413354,0.00010146356103413354,0.00010146356103413354
439,0.0001629451262802138,0.0001629451262802138,0.0001629451262802138
440,0.00012276509278447213,0.00012276509278447213,0.00012276509278447213
441,0.00011094695324031998,0.00011094695324031998,0.00011094695324031998
442,0.00015633902890665468,0.00015633902890665468,0.00015633902890665468
443,0.00019816711901963474,0.00019816711901963474,0.00019816711901963474
444,0.0002739434317127483,0.0002739434317127483,0.0002739434317127483
445,0.0002166248002408792,0.0002166248002408792,0.0002166248002408792
446,0.00010266641557610311,0.00010266641557610311,0.00010266641557610311
447,0.00017269492663645104,0.00017269492663645104,0.00017269492663645104
448,0.0001739257381405519,0.0001739257381405519,0.0001739257381405519
449,0.0001422525392044661,0.0001422525392044661,0.0001422525392044661
450,0.00019379356981667325,0.00019379356981667325,0.00019379356981667325
451,0.00011123274263327125,0.00011123274263327125,0.00011123274263327125
452,0.0002951810589963927,0.0002951810589963927,0.0002951810589963927
453,0.00014806674268318747,0.00014806674268318747,0.00014806674268318747
454,8.607910007565932e-05,8.607910007565932e-05,8.607910007565932e-05
455,0.00027519796061369143,0.00027519796061369143,0.00027519796061369143
456,0.0001847487153314633,0.0001847487153314633,0.0001847487153314633
457,0.00017591740935977526,0.00017591740935977526,0.00017591740935977526
458,0.00027217294847196513,0.00027217294847196513,0.00027217294847196513
459,0.00011152133708922263,0.00011152133708922263,0.00011152133708922263
460,0.00013829887639775593,0.00013829887639775593,0.00013829887639775593
461,0.0001656598180490763,0.0001656598180490763,0.0001656598180490763
462,9.076765264647942e-05,9.076765264647942e-05,9.076765264647942e-05
463,0.00010616908544046015,0.00010616908544046015,0.00010616908544046015
464,0.00020297646300236494,0.00020297646300236494,0.00020297646300236494
465,0.00010269410879460088,0.00010269410879460088,0.00010269410879460088
466,0.00011601187540663618,0.00011601187540663618,0.00011601187540663618
467,0.00016535309903503506,0.00016535309903503506,0.00016535309903503506
468,0.0002656834601140357,0.0002656834601140357,0.0002656834601140357
469,0.00017322843549458575,0.00017322843549458575,0.00017322843549458575
470,0.00013800563316278567,0.00013800563316278567,0.00013800563316278567
471,0.0001624878341761871,0.0001624878341761871,0.0001624878341761871
472,0.00026481098144000184,0.00026481098144000184,0.00026481098144000184
473,0.00012297857883128337,0.00012297857883128337,0.00012297857883128337
474,0.00013221843813006185,0.00013221843813006185,0.00013221843813006185
475,0.00018744546954913412,0.00018744546954913412,0.00018744546954913412
476,0.0001543495138180527,0.0001543495138180527,0.0001543495138180527
477,0.0002051483610537108,0.0002051483610537108,0.0002051483610537108
478,0.000313985145390441,0.000313985145390441,0.000313985145390441
479,0.00011627601640729315,0.00011627601640729315,0.00011627601640729315
480,0.0001749961503612316,0.0001749961503612316,0.0001749961503612316
481,0.00016914601977603965,0.00016914601977603965,0.00016914601977603965
482,0.00023913327347372198,0.00023913327347372198,0.00023913327347372198
483,0.0002745816909051172,0.0002745816909051172,0.0002745816909051172
484,0.0002986900859992988,0.0002986900859992988,0.0002986900859992988
485,0.0002654282223734554,0.0002654282223734554,0.0002654282223734554
486,0.00023852584697869075,0.00023852584697869075,0.00023852584697869075
487,0.00030324440201635384,0.00030324440201635384,0.00030324440201635384
488,0.00021629542308738154,0.00021629542308738154,0.00021629542308738154
489,0.0001671831180271137,0.0001671831180271137,0.0001671831180271137
490,0.00014329170468977244,0.00014329170468977244,0.00014329170468977244
491,0.00022502453513992824,0.00022502453513992824,0.00022502453513992824
492,0.00019088781258966406,0.00019088781258966406,0.00019088781258966406
493,0.0001777677529007877,0.0001777677529007877,0.0001777677529007877
494,0.0001666904355163615,0.0001666904355163615,0.0001666904355163615
495,6.207962614998569e-05,6.207962614998569e-05,6.207962614998569e-05
496,0.0001874002903493139,0.0001874002903493139,0.0001874002903493139
497,0.00011432886572366808,0.00011432886572366808,0.00011432886572366808
498,0.00018687333735958859,0.00018687333735958859,0.00018687333735958859
499,0.00010986528600386095,0.00010986528600386095,0.00010986528600386095
500,0.00012778711035247193,0.00012778711035247193,0.00012778711035247193
501,0.0001015237402364399,0.0001015237402364399,0.0001015237402364399
502,0.00012958626867977472,0.00012958626867977472,0.00012958626867977472
503,7.256822678680338e-05,7.256822678680338e-05,7.256822678680338e-05
504,0.00013693912173366716,0.00013693912173366716,0.00013693912173366716
505,0.00010032991597436037,0.00010032991597436037,0.00010032991597436037
506,0.00011406310053467131,0.00011406310053467131,0.00011406310053467131
507,7.382978785250006e-05,7.382978785250006e-05,7.382978785250006e-05
508,5.699180673089926e-05,5.699180673089926e-05,5.699180673089926e-05
509,7.868224411736242e-05,7.868224411736242e-05,7.868224411736242e-05
510,0.0001333512278525285,0.0001333512278525285,0.0001333512278525285
511,6.600195606992376e-05,6.600195606992376e-05,6.600195606992376e-05
512,6.212989242997944e-05,6.212989242997944e-05,6.212989242997944e-05
513,0.00018466108628515694,0.00018466108628515694,0.00018466108628515694
514,0.00019546525414351445,0.00019546525414351445,0.00019546525414351445
515,0.00010768664635375069,0.00010768664635375069,0.00010768664635375069
516,0.00011661521236328454,0.00011661521236328454,0.00011661521236328454
517,0.00017315754655624428,0.00017315754655624428,0.00017315754655624428
518,0.0001575954675675475,0.0001575954675675475,0.0001575954675675475
519,0.00010767068338361802,0.00010767068338361802,0.00010767068338361802
520,0.00011264337780666674,0.00011264337780666674,0.00011264337780666674
521,0.000157105854369934,0.000157105854369934,0.000157105854369934
522,0.0002358133496669828,0.0002358133496669828,0.0002358133496669828
523,0.00016106997167835246,0.00016106997167835246,0.00016106997167835246
524,0.0001293245391901602,0.0001293245391901602,0.0001293245391901602
525,0.00019245549141079938,0.00019245549141079938,0.00019245549141079938
526,0.00021644151928281187,0.00021644151928281187,0.00021644151928281187
527,0.0001794006439819689,0.0001794006439819689,0.0001794006439819689
528,5.77773490472123e-05,5.77773490472123e-05,5.77773490472123e-05
529,0.00012951401954983759,0.00012951401954983759,0.00012951401954983759
530,6.527282024089514e-05,6.527282024089514e-05,6.527282024089514e-05
531,0.00012480828131090902,0.00012480828131090902,0.00012480828131090902
532,0.00021815651101075672,0.00021815651101075672,0.00021815651101075672
533,0.00010174076233265663,0.00010174076233265663,0.00010174076233265663
534,0.0001400236753285033,0.0001400236753285033,0.0001400236753285033
535,0.00019408925471100358,0.00019408925471100358,0.00019408925471100358
536,0.00011469992075094621,0.00011469992075094621,0.00011469992075094621
537,4.1883467875814527e-05,4.1883467875814527e-05,4.1883467875814527e-05
538,7.610908737224944e-06,7.610908737224944e-06,7.610908737224944e-06
539,0.00011201425314056095,0.00011201425314056095,0.00011201425314056095
540,0.00014605156541373793,0.00014605156541373793,0.00014605156541373793
541,7.656250164716153e-05,7.656250164716153e-05,7.656250164716153e-05
542,9.657218539120805e-05,9.657218539120805e-05,9.657218539120805e-05
543,0.00015300763550806786,0.00015300763550806786,0.00015300763550806786
544,5.5274704560225733e-05,5.5274704560225733e-05,5.5274704560225733e-05
545,0.00010519247829934243,0.00010519247829934243,0.00010519247829934243
546,0.00027713795379491723,0.00027713795379491723,0.00027713795379491723
547,0.0002886899030501333,0.0002886899030501333,0.0002886899030501333
548,0.00012450592136044284,0.00012450592136044284,0.00012450592136044284
549,0.0001554459476415296,0.0001554459476415296,0.0001554459476415296
550,0.00023481060147063755,0.00023481060147063755,0.00023481060147063755
551,0.0001579166543915898,0.0001579166543915898,0.0001579166543915898
552,0.00014795825982524073,0.00014795825982524073,0.00014795825982524073
553,7.215566744500725e-05,7.215566744500725e-05,7.215566744500725e-05
554,0.0001617102570481072,0.0001617102570481072,0.0001617102570481072
555,4.3294257513268693e-05,4.3294257513268693e-05,4.3294257513268693e-05
556,5.2856866102601466e-05,5.2856866102601466e-05,5.2856866102601466e-05
557,7.034626222413063e-05,7.034626222413063e-05,7.034626222413063e-05
558,0.00015742643233633148,0.00015742643233633148,0.00015742643233633148
559,0.00023190328095378527,0.00023190328095378527,0.00023190328095378527
560,0.0001107807165471303,0.0001107807165471303,0.0001107807165471303
561,0.0002044244876165671,0.0002044244876165671,0.0002044244876165671
562,0.00032758480119543374,0.00032758480119543374,0.00032758480119543374
563,0.00024846233014449146,0.00024846233014449146,0.00024846233014449146
564,9.8442495314111e-05,9.8442495314111e-05,9.8442495314111e-05
565,0.00013831547196150817,0.00013831547196150817,0.00013831547196150817
566,0.00027998019978649175,0.00027998019978649175,0.00027998019978649175
567,0.00021612829355450818,0.00021612829355450818,0.00021612829355450818
568,0.00013082640873774245,0.00013082640873774245,0.00013082640873774245
569,0.00017508276642943103,0.00017508276642943103,0.00017508276642943103
570,0.00011888042527691026,0.00011888042527691026,0.00011888042527691026
571,0.0001408929520177433,0.0001408929520177433,0.0001408929520177433
572,0.00012011800985175722,0.00012011800985175722,0.00012011800985175722
573,0.0001228916338672365,0.0001228916338672365,0.0001228916338672365
574,0.00012127046562752116,0.00012127046562752116,0.00012127046562752116
575,0.00014739192086922056,0.00014739192086922056,0.00014739192086922056
576,0.00016448149785258922,0.00016448149785258922,0.00016448149785258922
577,0.0003415423423736031,0.0003415423423736031,0.0003415423423736031
578,7.46652826665736e-05,7.46652826665736e-05,7.46652826665736e-05
579,0.00020159104312394228,0.00020159104312394228,0.00020159104312394228
580,0.00019704033485248298,0.00019704033485248298,0.00019704033485248298
581,0.00022705788323924316,0.00022705788323924316,0.00022705788323924316
582,0.0001958206948691073,0.0001958206948691073,0.0001958206948691073
583,0.00015627177106554115,0.00015627177106554115,0.00015627177106554115
584,0.00017514437822875345,0.00017514437822875345,0.00017514437822875345
585,0.00024255556331642927,0.00024255556331642927,0.00024255556331642927
586,7.613097794491306e-05,7.613097794491306e-05,7.613097794491306e-05
587,0.00026201854551351157,0.00026201854551351157,0.00026201854551351157
588,0.00022904240131888664,0.00022904240131888664,0.00022904240131888664
589,0.00016815997405971193,0.00016815997405971193,0.00016815997405971193
590,0.00039188866709105114,0.00039188866709105114,0.00039188866709105114
591,0.00020648763034604206,0.00020648763034604206,0.00020648763034604206
592,0.00012705982140334316,0.00012705982140334316,0.00012705982140334316
593,0.00019524146005410193,0.00019524146005410193,0.00019524146005410193
594,0.00030086537337614287,0.00030086537337614287,0.00030086537337614287
595,7.50668502153893e-05,7.50668502153893e-05,7.50668502153893e-05
596,0.00026767978098928826,0.00026767978098928826,0.00026767978098928826
597,0.0002857153367022551,0.0002857153367022551,0.0002857153367022551
598,0.0002026880406837956,0.0002026880406837956,0.0002026880406837956
599,0.0001441958804333366,0.0001441958804333366,0.0001441958804333366
600,0.0002652273465806507,0.0002652273465806507,0.0002652273465806507
601,9.033156903007005e-05,9.033156903007005e-05,9.033156903007005e-05
602,6.009370234732904e-06,6.009370234732904e-06,6.009370234732904e-06
603,0.00012932917055942175,0.00012932917055942175,0.00012932917055942175
604,0.0004054190724809149,0.0004054190724809149,0.0004054190724809149
605,0.00020212612984002546,0.00020212612984002546,0.00020212612984002546
606,0.00023457154404898041,0.00023457154404898041,0.00023457154404898041
607,6.0609215523503777e-05,6.0609215523503777e-05,6.0609215523503777e-05
608,0.0002686250219129628,0.0002686250219129628,0.0002686250219129628
609,6.900159196564522e-05,6.900159196564522e-05,6.900159196564522e-05
610,0.00028975786887229814,0.00028975786887229814,0.00028975786887229814
611,0.00027099640823971874,0.00027099640823971874,0.00027099640823971874
612,0.00017755789673442373,0.00017755789673442373,0.00017755789673442373
613,0.0002527362477667867,0.0002527362477667867,0.0002527362477667867
614,0.00018199624421955186,0.00018199624421955186,0.00018199624421955186
615,0.0002885445716147518,0.0002885445716147518,0.0002885445716147518
616,0.00023672369688707075,0.00023672369688707075,0.00023672369688707075
617,0.00010800588402430856,0.00010800588402430856,0.00010800588402430856
618,0.00019627139172887593,0.00019627139172887593,0.00019627139172887593
619,0.00017579977754046157,0.00017579977754046157,0.00017579977754046157
620,0.00021957303508269587,0.00021957303508269587,0.00021957303508269587
621,0.0002281298477754278,0.0002281298477754278,0.0002281298477754278
622,0.0002651596027522727,0.0002651596027522727,0.0002651596027522727
623,9.455345307051662e-05,9.455345307051662e-05,9.455345307051662e-05
624,0.0002035707286606393,0.0002035707286606393,0.0002035707286606393
625,0.00020048906805976514,0.00020048906805976514,0.00020048906805976514
626,0.00024999678877168615,0.00024999678877168615,0.00024999678877168615
627,0.00017674302558812215,0.00017674302558812215,0.00017674302558812215
628,0.00016503793813602176,0.00016503793813602176,0.00016503793813602176
629,0.0002960263931659952,0.0002960263931659952,0.0002960263931659952
630,0.0001805107384468797,0.0001805107384468797,0.0001805107384468797
631,0.00016903218241868807,0.00016903218241868807,0.00016903218241868807
632,0.0004036692397518464,0.0004036692397518464,0.0004036692397518464
633,0.0002160969010882701,0.0002160969010882701,0.0002160969010882701
634,0.00016419537776178432,0.00016419537776178432,0.00016419537776178432
635,0.00019735556582100002,0.00019735556582100002,0.00019735556582100002
636,0.00014912669640798466,0.00014912669640798466,0.00014912669640798466
637,0.00021673698708065737,0.00021673698708065737,0.00021673698708065737
638,0.0002461239635536872,0.0002461239635536872,0.0002461239635536872
639,0.0001324603017169308,0.0001324603017169308,0.0001324603017169308
640,0.0001759520609656258,0.0001759520609656258,0.0001759520609656258
641,0.00011836470881366382,0.00011836470881366382,0.00011836470881366382
642,0.0001374097723250287,0.0001374097723250287,0.0001374097723250287
643,0.00015067374515170028,0.00015067374515170028,0.00015067374515170028
644,0.000149320797757052,0.000149320797757052,0.000149320797757052
645,0.00010704240164916976,0.00010704240164916976,0.00010704240164916976
646,0.00016016715010486215,0.00016016715010486215,0.00016016715010486215
647,0.00024461176250571985,0.00024461176250571985,0.00024461176250571985
648,0.0001620197041035171,0.0001620197041035171,0.0001620197041035171
649,0.0002602928269391979,0.0002602928269391979,0.0002602928269391979
650,0.00023316165737564398,0.00023316165737564398,0.00023316165737564398
651,0.00016733140282543368,0.00016733140282543368,0.00016733140282543368
652,0.00046481734032841044,0.00046481734032841044,0.00046481734032841044
653,0.00015796557131200154,0.00015796557131200154,0.00015796557131200154
654,0.000397038098368759,0.000397038098368759,0.000397038098368759
655,0.00023137455858016626,0.00023137455858016626,0.00023137455858016626
656,0.00020881762817333673,0.00020881762817333673,0.00020881762817333673
657,9.6036305883517e-05,9.6036305883517e-05,9.6036305883517e-05
658,7.300096410488123e-05,7.300096410488123e-05,7.300096410488123e-05
659,8.279775355521763e-05,8.279775355521763e-05,8.279775355521763e-05
660,0.00015761246692239027,0.00015761246692239027,0.00015761246692239027
661,9.035467824692142e-05,9.035467824692142e-05,9.035467824692142e-05
662,6.757946692640009e-05,6.757946692640009e-05,6.757946692640009e-05
663,0.00016967300802310807,0.00016967300802310807,0.00016967300802310807
664,0.0001753546929847623,0.0001753546929847623,0.0001753546929847623
665,0.0001338870595826928,0.0001338870595826928,0.0001338870595826928
666,0.00013709474141942893,0.00013709474141942893,0.00013709474141942893
667,0.00014686576678274096,0.00014686576678274096,0.00014686576678274096
668,0.0003067538156887927,0.0003067538156887927,0.0003067538156887927
669,0.00024283174908819723,0.00024283174908819723,0.00024283174908819723
670,0.0001621699196809286,0.0001621699196809286,0.0001621699196809286
671,0.00010135612330991515,0.00010135612330991515,0.00010135612330991515
672,8.581466247971479e-05,8.581466247971479e-05,8.581466247971479e-05
673,0.00013446505985687297,0.00013446505985687297,0.00013446505985687297
674,0.0001308848393153259,0.0001308848393153259,0.0001308848393153259
675,0.0002047215864629678,0.0002047215864629678,0.0002047215864629678
676,0.00010904416061125468,0.00010904416061125468,0.00010904416061125468
677,7.937611317759938e-05,7.937611317759938e-05,7.937611317759938e-05
678,0.00011474375822051544,0.00011474375822051544,0.00011474375822051544
679,0.00016050263932951685,0.00016050263932951685,0.00016050263932951685
680,9.036245514540944e-05,9.036245514540944e-05,9.036245514540944e-05
681,0.00014565747522020923,0.00014565747522020923,0.00014565747522020923
682,0.0001121034042385956,0.0001121034042385956,0.0001121034042385956
683,0.0001901419385346886,0.0001901419385346886,0.0001901419385346886
684,0.00012346032000854116,0.00012346032000854116,0.00012346032000854116
685,0.00013114418603882573,0.00013114418603882573,0.00013114418603882573
686,7.691735509373845e-05,7.691735509373845e-05,7.691735509373845e-05
687,0.00023089862766859095,0.00023089862766859095,0.00023089862766859095
688,0.00014069358595738556,0.00014069358595738556,0.00014069358595738556
689,0.00016382324097545157,0.00016382324097545157,0.00016382324097545157
690,8.380922584580523e-05,8.380922584580523e-05,8.380922584580523e-05
691,8.152302374216203e-05,8.152302374216203e-05,8.152302374216203e-05
692,0.00012752453168629052,0.00012752453168629052,0.00012752453168629052
693,0.00013836465279180125,0.00013836465279180125,0.00013836465279180125
694,0.00023782763911454297,0.00023782763911454297,0.00023782763911454297
695,0.00011268524938684808,0.00011268524938684808,0.00011268524938684808
696,3.657611435964285e-05,3.657611435964285e-05,3.657611435964285e-05
697,0.00012451440049270648,0.00012451440049270648,0.00012451440049270648
698,6.235600156449625e-05,6.235600156449625e-05,6.235600156449625e-05
699,0.00019212759835173852,0.00019212759835173852,0.00019212759835173852
700,9.666710458941909e-05,9.666710458941909e-05,9.666710458941909e-05
701,0.00017535379189929457,0.00017535379189929457,0.00017535379189929457
702,4.719425818939768e-05,4.719425818939768e-05,4.719425818939768e-05
703,4.6931060680040414e-05,4.6931060680040414e-05,4.6931060680040414e-05
704,0.00010844773236387838,0.00010844773236387838,0.00010844773236387838
705,3.252611712384644e-05,3.252611712384644e-05,3.252611712384644e-05
706,0.00010950175863788308,0.00010950175863788308,0.00010950175863788308
707,8.49830776035433e-05,8.49830776035433e-05,8.49830776035433e-05
708,8.3042652336416e-05,8.3042652336416e-05,8.3042652336416e-05
709,9.654447162741895e-05,9.654447162741895e-05,9.654447162741895e-05
710,7.599740414252607e-05,7.599740414252607e-05,7.599740414252607e-05
711,4.673506588170073e-05,4.673506588170073e-05,4.673506588170073e-05
712,5.7267368353358394e-05,5.7267368353358394e-05,5.7267368353358394e-05
713,2.42389289760652e-05,2.42389289760652e-05,2.42389289760652e-05
714,0.0003545587954085704,0.0003545587954085704,0.0003545587954085704
715,0.00021069386781942805,0.00021069386781942805,0.00021069386781942805
716,0.000246964678748436,0.000246964678748436,0.000246964678748436
717,0.0004231137190642097,0.0004231137190642097,0.0004231137190642097
718,0.0003300551223834507,0.0003300551223834507,0.0003300551223834507
719,0.0001674769063332833,0.0001674769063332833,0.0001674769063332833
720,0.00030880395957653327,0.00030880395957653327,0.00030880395957653327
721,0.00048742338106428994,0.00048742338106428994,0.00048742338106428994
722,0.0002520759484939913,0.0002520759484939913,0.0002520759484939913
723,0.00028939889956621303,0.00028939889956621303,0.00028939889956621303
724,0.00024528870027211864,0.00024528870027211864,0.00024528870027211864
725,0.0005459223948394822,0.0005459223948394822,0.0005459223948394822
726,0.00018074248488868558,0.00018074248488868558,0.00018074248488868558
727,0.00044484627228711185,0.00044484627228711185,0.00044484627228711185
728,0.0008667401487466043,0.0008667401487466043,0.0008667401487466043
729,0.0006458301427998591,0.0006458301427998591,0.0006458301427998591
730,0.00022346674619677716,0.00022346674619677716,0.00022346674619677716
731,0.00037381828726525536,0.00037381828726525536,0.00037381828726525536
732,0.0004413514633013085,0.0004413514633013085,0.0004413514633013085
733,0.0006223416652375062,0.0006223416652375062,0.0006223416652375062
734,0.00025201449745979786,0.00025201449745979786,0.00025201449745979786
735,0.0007454489910490013,0.0007454489910490013,0.0007454489910490013
736,0.0004315507065600506,0.0004315507065600506,0.0004315507065600506
737,0.00045590746339700216,0.00045590746339700216,0.00045590746339700216
738,0.00028818377130714073,0.00028818377130714073,0.00028818377130714073
739,0.0002869870424664115,0.0002869870424664115,0.0002869870424664115
740,0.00034287202717805254,0.00034287202717805254,0.00034287202717805254
741,0.0008311364436847782,0.0008311364436847782,0.0008311364436847782
742,0.0007977260915893314,0.0007977260915893314,0.0007977260915893314
743,0.000351380252552805,0.000351380252552805,0.000351380252552805
744,0.00031372921629570146,0.00031372921629570146,0.00031372921629570146
745,0.0007090283227614084,0.0007090283227614084,0.0007090283227614084
746,0.00020272049074098126,0.00020272049074098126,0.00020272049074098126
747,0.00028443105943605073,0.00028443105943605073,0.00028443105943605073
748,0.0004327098431437269,0.0004327098431437269,0.0004327098431437269
749,9.132283894402125e-05,9.132283894402125e-05,9.132283894402125e-05
750,1.6985611410240952e-05,1.6985611410240952e-05,1.6985611410240952e-05
751,3.7313066293144626e-05,3.7313066293144626e-05,3.7313066293144626e-05
752,0.0003120298946343298,0.0003120298946343298,0.0003120298946343298
753,0.0002775516792592135,0.0002775516792592135,0.0002775516792592135
754,0.0008610178305954899,0.0008610178305954899,0.0008610178305954899
755,0.0005454676990387097,0.0005454676990387097,0.0005454676990387097
756,0.00022119290948096568,0.00022119290948096568,0.00022119290948096568
757,0.00039566830077533596,0.00039566830077533596,0.00039566830077533596
758,0.00041727827354513737,0.00041727827354513737,0.00041727827354513737
759,0.0003911679618227288,0.0003911679618227288,0.0003911679618227288
760,0.0006621056620769594,0.0006621056620769594,0.0006621056620769594
761,0.00021738325983840942,0.00021738325983840942,0.00021738325983840942
762,0.000551682221688828,0.000551682221688828,0.000551682221688828
763,0.0004840857908332386,0.0004840857908332386,0.0004840857908332386
764,0.00021872709759007694,0.00021872709759007694,0.00021872709759007694
765,0.00020586441636270418,0.00020586441636270418,0.00020586441636270418
766,0.0005924333322978758,0.0005924333322978758,0.0005924333322978758
767,0.0007230351216303649,0.0007230351216303649,0.0007230351216303649
768,0.0011096367819381438,0.0011096367819381438,0.0011096367819381438
769,0.0005089128498878688,0.0005089128498878688,0.0005089128498878688
770,0.0005057749292700155,0.0005057749292700155,0.0005057749292700155
771,0.00037162549096531744,0.00037162549096531744,0.00037162549096531744
772,0.0004958369291981051,0.0004958369291981051,0.0004958369291981051
773,0.0005938492814464134,0.0005938492814464134,0.0005938492814464134
774,0.000686239795650075,0.000686239795650075,0.000686239795650075
775,0.0005167949123604511,0.0005167949123604511,0.0005167949123604511
776,0.0003578774644080504,0.0003578774644080504,0.0003578774644080504
777,0.0007489764622927487,0.0007489764622927487,0.0007489764622927487
778,0.0004520372363268709,0.0004520372363268709,0.0004520372363268709
779,0.00027905732508200627,0.00027905732508200627,0.00027905732508200627
780,0.0002696092579959055,0.0002696092579959055,0.0002696092579959055
781,0.0006000938501808353,0.0006000938501808353,0.0006000938501808353
782,0.0002116304264614344,0.0002116304264614344,0.0002116304264614344
783,0.0004173120732359224,0.0004173120732359224,0.0004173120732359224
784,0.000634368619500924,0.000634368619500924,0.000634368619500924
785,0.00030396434736093016,0.00030396434736093016,0.00030396434736093016
786,0.0005285761687486809,0.0005285761687486809,0.0005285761687486809
787,0.0005922531506421968,0.0005922531506421968,0.0005922531506421968
788,0.00042523669959902737,0.00042523669959902737,0.00042523669959902737
789,0.0006440730730891231,0.0006440730730891231,0.0006440730730891231
790,0.00035824808622204185,0.00035824808622204185,0.00035824808622204185
791,0.000237718162092042,0.000237718162092042,0.000237718162092042
792,0.000480322888391526,0.000480322888391526,0.000480322888391526
793,0.0003596835725791239,0.0003596835725791239,0.0003596835725791239
794,0.00035140067141614477,0.00035140067141614477,0.00035140067141614477
795,0.0006662171633423893,0.0006662171633423893,0.0006662171633423893
796,0.0008040788213794649,0.0008040788213794649,0.0008040788213794649
797,0.0002719931544616387,0.0002719931544616387,0.0002719931544616387
798,0.0004497624718863378,0.0004497624718863378,0.0004497624718863378
799,0.0004077525176518527,0.0004077525176518527,0.0004077525176518527
800,0.0008836402741325285,0.0008836402741325285,0.0008836402741325285
801,0.0006460456629646207,0.0006460456629646207,0.0006460456629646207
802,0.0001594637644162946,0.0001594637644162946,0.0001594637644162946
803,0.00033351011461899244,0.00033351011461899244,0.00033351011461899244
804,0.000718458672112541,0.000718458672112541,0.000718458672112541
805,0.0007729533733612778,0.0007729533733612778,0.0007729533733612778
806,0.0004476282957230079,0.0004476282957230079,0.0004476282957230079
807,0.0004982466876161176,0.0004982466876161176,0.0004982466876161176
808,0.0003570916710833462,0.0003570916710833462,0.0003570916710833462
809,0.0010017117007013348,0.0010017117007013348,0.0010017117007013348
810,0.0007531535424629102,0.0007531535424629102,0.0007531535424629102
811,0.00025657219976304145,0.00025657219976304145,0.00025657219976304145
812,0.00039348706878158436,0.00039348706878158436,0.00039348706878158436
813,0.0003973207584607381,0.0003973207584607381,0.0003973207584607381
814,0.0006745491974501488,0.0006745491974501488,0.0006745491974501488
815,0.000390253298739912,0.000390253298739912,0.000390253298739912
816,0.0013566725735124885,0.0013566725735124885,0.0013566725735124885
817,0.0005470807915789504,0.0005470807915789504,0.0005470807915789504
818,0.00023397668072063226,0.00023397668072063226,0.00023397668072063226
819,0.0010450513489500142,0.0010450513489500142,0.0010450513489500142
820,0.0002879913942840604,0.0002879913942840604,0.0002879913942840604
821,0.0002869654346282292,0.0002869654346282292,0.0002869654346282292
822,0.0008077490879673527,0.0008077490879673527,0.0008077490879673527
823,0.000468793272462697,0.000468793272462697,0.000468793272462697
824,0.0009516137450786724,0.0009516137450786724,0.0009516137450786724
825,0.0005223376761103685,0.0005223376761103685,0.0005223376761103685
826,0.00037448725777249476,0.00037448725777249476,0.00037448725777249476
827,0.000970271607347578,0.000970271607347578,0.000970271607347578
828,0.0005476525319803742,0.0005476525319803742,0.0005476525319803742
829,0.0011990136987390333,0.0011990136987390333,0.0011990136987390333
830,0.0006071278991808837,0.0006071278991808837,0.0006071278991808837
831,0.0009029747781917749,0.0009029747781917749,0.0009029747781917749
832,0.000798171738897436,0.000798171738897436,0.000798171738897436
833,0.0010358351262443717,0.0010358351262443717,0.0010358351262443717
834,0.0011111536660362972,0.0011111536660362972,0.0011111536660362972
835,0.0008379335598684513,0.0008379335598684513,0.0008379335598684513
836,0.0019346093055799256,0.0019346093055799256,0.0019346093055799256
837,0.0005217916254608316,0.0005217916254608316,0.0005217916254608316
838,0.0005064860601466038,0.0005064860601466038,0.0005064860601466038
839,0.0005457881293507627,0.0005457881293507627,0.0005457881293507627
840,0.0005276898336689117,0.0005276898336689117,0.0005276898336689117
841,0.00035341713942531176,0.00035341713942531176,0.00035341713942531176
842,0.00035124004034738955,0.00035124004034738955,0.00035124004034738955
843,0.0010019704653066275,0.0010019704653066275,0.0010019704653066275
844,0.0008410404076768265,0.0008410404076768265,0.0008410404076768265
845,0.0006351587345245071,0.0006351587345245071,0.0006351587345245071
846,0.0003823419094222712,0.0003823419094222712,0.0003823419094222712
847,0.0006266981183659983,0.0006266981183659983,0.0006266981183659983
848,0.0005894009255402173,0.0005894009255402173,0.0005894009255402173
849,0.0004740123140643705,0.0004740123140643705,0.0004740123140643705
850,0.00022153187461134956,0.00022153187461134956,0.00022153187461134956
851,0.0007425714099472749,0.0007425714099472749,0.0007425714099472749
852,0.0010561479981878027,0.0010561479981878027,0.0010561479981878027
853,0.0015704871719666705,0.0015704871719666705,0.0015704871719666705
854,0.0011452297222139098,0.0011452297222139098,0.0011452297222139098
855,0.0019199051139429633,0.0019199051139429633,0.0019199051139429633
856,0.0006219580754735514,0.0006219580754735514,0.0006219580754735514
857,0.001120370287837996,0.001120370287837996,0.001120370287837996
858,0.0009018929606824235,0.0009018929606824235,0.0009018929606824235
859,0.0009777569835180938,0.0009777569835180938,0.0009777569835180938
860,0.001416887900683775,0.001416887900683775,0.001416887900683775
861,0.0017671007232188838,0.0017671007232188838,0.0017671007232188838
