alternative,probability_1,probability_2
586,0.0005048836733356362,0.00011531596536327463
587,0.00085778025375674,0.00024449111272765685
588,0.0007318999915498714,0.0005192565354846678
589,0.011789918795185416,0.005819218483223558
590,0.0017235854054738651,0.0008407884560459273
591,0.00043365447471861376,0.00021253095299183494
592,0.0025367244050032447,0.0014633629239179664
593,0.0011270474751774878,0.0006589801447819553
594,0.009801397398948522,0.00036924311157228673
595,0.0022084859679941666,0.002363321450840705
596,0.00040049048951538725,0.0005229219081843353
597,0.00030068144944397375,0.0002842281913838439
598,0.0005537588152687085,0.0015320465619918118
599,0.00044231282654385115,0.0005568968982310522
600,0.0007918848824711068,0.0009676396174940028
601,0.002557571134073793,0.0023972352801152346
602,0.0020005778789097986,0.005077839425450288
603,0.0026582251533893465,0.0025248122994322056
604,0.0055081260393147705,0.018061371796741683
605,0.0006902542360139699,0.0037993762311885945
606,0.01284531472393056,0.12567502063300157
607,0.0037886324972943395,0.02287480726324366
608,0.0006018185543454791,0.004438271528991598
609,0.0007009097781386502,0.008513679817460682
610,0.0011260021282886723,0.008580096802032488
611,0.0004134955417806317,0.00404214882422976
612,0.0005621109886058647,0.009070492402219557
613,0.0004631199367203107,0.0034782460082733164
614,0.00021502685613515826,0.00048068355112386934
615,0.00047271127638997526,0.0003720380847905631
616,0.000853109931146262,0.005613881482241495
617,8.53663142534972e-06,3.760102456145969e-05
618,0.0002455588669974741,0.0005229699409166716
619,0.0011067099007225636,0.0042466292264744495
620,0.002175000808968718,0.011635240007046629
621,0.00043814964132368,0.0007594707961730202
622,0.00017709068725660818,0.00011630179694582494
623,2.2197471406288087e-05,3.8356692127307225e-05
624,0.0017628402970151754,0.003602627900526691
625,0.0005130867567194349,0.00020205697050085407
626,0.002533795918778425,0.0038147198996201477
627,0.0005752056357928377,0.0002377201931127305
628,0.0005108797211252169,7.058112585402453e-05
629,0.0023838663354876486,0.002324143989544222
630,0.000951738911470805,4.029190617986451e-05
631,0.010171184058003442,0.010531476267418603
632,0.0010893350839913196,8.347634843890891e-05
633,0.002331197156680557,0.0011877105942020745
634,0.0009656730513295382,0.00034601654073284233
635,0.0024992435611451962,0.0010146292360090014
636,0.00010282810750328096,1.805393525728689e-05
637,0.0005435053052244083,6.648754345422397e-05
638,0.0025851658551732017,0.0010991766599647258
639,0.0019147640693350713,7.29506783274788e-05
640,0.0006527323432254056,3.5853027225369397e-05
641,1.5965077358331628e-05,3.4597230649329127e-06
642,0.000373288456301798,5.98425200841233e-06
643,0.0027020049411776792,0.0006037656046874271
644,0.001517092671558337,9.338086561769397e-05
645,0.0002327147131506831,4.081606154301471e-06
646,7.090622654165902e-05,1.3397859977238722e-05
647,0.000288795239884641,4.9504150208676564e-06
648,0.003802679636377182,0.0004759627524265212
649,0.00341681300478695,0.0004068965965816777
650,0.0029172629547654064,5.6534970820001325e-05
651,0.0016284248535098854,4.279369242905624e-05
652,0.004726180943995305,0.00010190236077835111
653,0.00013798618502112124,3.0463631615862364e-06
654,0.001755095013835748,6.156386881364311e-06
655,0.005554039215273461,1.701984323716541e-05
656,0.022465238965821435,0.00017006867133869286
657,0.00010994284091712418,4.857477048736169e-07
658,0.006956261992859215,2.471165435747955e-05
659,0.009320211343512944,3.384182535560604e-05
660,0.06280198714982849,4.595788283083821e-05
661,0.000864914424734696,2.2523057810825808e-06
662,0.0010871150069791924,1.7178419666537105e-06
663,0.0005649582317139932,1.2778452113223512e-06
664,0.006710669927332507,0.0001022963494575559
665,0.0008625645130917746,3.919786005495794e-06
666,0.0037766886371300005,5.76432637482001e-05
667,0.0016580051642336815,2.6420042830954676e-06
668,0.003769670797579392,5.395482605793654e-05
669,0.0003906697123860875,4.600993715618774e-06
670,0.005552371703332334,0.00022357179627071117
671,0.0061176031051728,0.00029661988110186776
672,0.002092316098140199,1.8753762218193586e-05
673,0.00659754091233322,9.353199177887223e-05
674,0.005095326813598581,6.40304593979958e-05
675,0.01755716531881258,0.00041784475746831605
676,0.04044460475765961,0.001258227317862491
677,0.0006150316329349029,7.055187469927747e-06
678,0.005123741513421119,0.00023752629823878247
679,0.012882850691151887,0.0007553870304034312
680,0.0020790652471017416,8.826847879476964e-05
681,0.0015519719709849167,0.00010912422113159133
682,0.0023378869625861,0.00018615344655250766
683,0.0033558775058166465,0.0002277484633007392
684,0.0014929110897476758,1.3774538107805636e-05
685,0.003951927462329171,0.00023350629299414207
686,0.013176139353176537,0.000594952250917336
687,0.0026863058508568172,7.888934965759877e-05
688,0.0008402399663506928,2.3841641244550803e-05
689,0.002593332324575206,7.89572743527436e-05
690,0.0007017686826386621,5.713089890285016e-07
691,0.0037828609262073247,6.229807383336296e-05
692,0.0021384709543433396,4.10231753419474e-05
693,0.0006433579507518805,1.911218455577012e-06
694,0.00033419673142050466,1.3255845011326977e-06
695,0.0033957831966700447,7.682985627959618e-06
696,0.004696545513524359,5.028773264608799e-07
697,0.0061181510920468645,9.935493973694834e-07
698,0.0010322873878870883,1.6345620984772944e-07
699,0.026661209830730614,4.094177933949928e-06
700,0.003249372682404725,5.480626495487733e-07
701,0.020168195204176634,1.6126504837765182e-06
702,0.0010262404131581395,9.721067987249025e-08
703,0.0019192553645082668,1.7143450771728563e-08
704,0.000995030299973834,2.516245512833703e-08
705,0.0058618865167184035,5.057094375360173e-07
706,0.002632449585221873,1.983365425802505e-07
707,0.0004530956992210279,2.892226088405957e-09
708,0.0024530237831639095,2.268183358046237e-07
709,0.0006482283740149909,5.015745081359619e-08
710,0.00010657702487510779,4.069930142934708e-09
711,0.0038217737919919964,1.72086607829611e-07
712,0.0006319692281656376,7.859203181484297e-08
713,0.0027353647451027418,1.2177961339690899e-05
714,2.082900925952688e-05,0.00028122212314708603
715,3.1428623824724514e-06,2.034685976281523e-05
716,1.3336945836585205e-05,2.3654596525107154e-05
717,1.0154155494738723e-05,0.0001449332598834252
718,1.9009854928848006e-06,2.5148597766944468e-05
719,7.237421587782072e-07,3.793948194842465e-06
720,3.645826278231666e-05,0.0006079055431156247
721,3.2263985347646913e-06,4.6027992624776644e-05
722,1.5202294831045761e-05,0.0001912575105478579
723,6.750628943585708e-05,0.0005544472775302461
724,7.475967868665278e-06,0.00010749696039601921
725,4.52436890148764e-06,7.10863031991501e-05
726,2.0481490160102354e-06,1.746247800089432e-06
727,1.181598343670374e-05,0.00011369181987096553
728,1.4520182689408743e-05,0.0002037381096225457
729,4.246741061942468e-05,0.000700506553444545
730,6.564851370909509e-08,1.6275654224172245e-06
731,3.3953981441871266e-05,0.0005427511145505196
732,3.960115328091901e-05,0.000610916865833574
733,3.983894652238174e-06,4.2794582980275325e-05
734,9.316027323972619e-06,8.104945605729057e-05
735,0.00022380715578912853,0.004848967661564787
736,3.600166218865906e-05,0.0005240016636857874
737,5.210508239049736e-07,9.896403259239711e-06
738,6.649520301377877e-05,0.0009381327548506926
739,3.876992090311686e-05,0.0007646505336489096
740,6.422585885700322e-06,0.00012076237560631163
741,0.00014302537175204573,0.0026038651215217245
742,2.6778474651423475e-05,0.000369440619798278
743,5.293179604840144e-05,0.0008471619345122852
744,7.88692035396797e-07,3.840117363689865e-06
745,3.193742724453234e-05,0.0004644768672910152
746,4.6358144578785195e-05,0.00037231175443344096
747,1.747908064382511e-05,0.00013342212557850838
748,0.0002048969705064123,0.003897579284061589
749,0.0014524712623100932,0.02497752643863674
750,0.0038555657803459966,0.09587448247482958
751,0.0023393226528724853,0.0729650000257678
752,0.00011326037237362928,0.0020544599611643233
753,0.0002476524095139536,0.006229102836122061
754,0.00022306376231953209,0.011055888126361949
755,0.0004933612042311823,0.027445284789826132
756,2.259031415618485e-05,0.0008034369753891558
757,4.6698558377983864e-05,0.0012716195922903805
758,3.2636784456150114e-05,0.0003939389337615893
759,0.00010028326249017169,0.003987677845748817
760,0.0005600490840035727,0.01913341257025018
761,3.339436159211666e-05,0.0006217516561841873
762,0.00039109194212460623,0.0007297588351080223
763,0.00038685925862076833,0.011470792218437437
764,0.00017876547769319118,0.006837700505096817
765,3.889083311904173e-05,0.0009554892398908806
766,0.0015274133110547367,0.04702265889588624
767,5.270626739141726e-05,0.001171869004665068
768,7.814372385185577e-06,5.895155636652077e-05
769,7.331405281146586e-05,0.0016051901056811661
770,0.00015212015889229694,0.003874274074625179
771,1.785974932767195e-05,0.0004986297284805423
772,0.00015943415234550263,0.0030538126770664567
773,0.00012845735354937284,0.004160675920688966
774,3.7143183466782694e-05,0.0009476891528974563
775,0.0001449398258573022,0.0006308698798823734
776,0.0014682461941928884,0.04483233178181074
777,0.0010241922396640234,0.0005620042357844559
778,8.394754921788492e-05,0.003990009491698366
779,1.817846572067593e-05,0.0006826383196123076
780,3.1804685134134365e-05,8.214777824449193e-05
781,2.6689813530583595e-05,0.0007277119719491164
782,9.396444576620843e-07,3.979653868288724e-05
783,0.00010979776354685512,0.003519806983909116
784,5.026959533667941e-05,0.0011627608184495459
785,1.3777316845224308e-05,0.000350466103575563
786,5.7474245567908414e-05,0.0017787596476075607
787,9.00034073301994e-06,0.00010195434339375566
788,2.278248237857482e-06,1.0149702735835955e-05
789,3.0867069286483844e-06,1.3153154574705076e-05
790,3.528701695850766e-05,0.0006480545429886766
791,1.0330451453956504e-06,6.138698714691672e-06
792,1.3122934781322099e-05,0.0002039422992435553
793,3.7438288054033705e-06,5.050243629217016e-05
794,5.439824428094637e-06,3.852183609462444e-05
795,0.00024356787804572736,0.005919741620275029
796,9.024950004991757e-05,0.002149914066504998
797,6.5909908496190585e-06,9.083006716403925e-05
798,7.005089745117991e-06,0.0001165237693765325
799,5.8448280188409305e-05,0.0007759539370063215
800,0.0001142199266522251,0.003996089839911418
801,7.72485585221235e-06,3.2757586013484244e-05
802,3.097020208002284e-05,4.7986602925124965e-05
803,1.935046440438168e-05,0.00047986566060167373
804,7.815770019074962e-06,0.00015528846574804965
805,6.775088585443114e-05,0.001478210894928729
806,6.454346085507208e-06,0.00012706610991260813
807,0.00013299414411519915,2.971056024709952e-06
808,2.624731190809799e-05,0.0004858127764902531
809,7.35473879729572e-05,0.0010280060506098845
810,3.2125407139494144e-05,0.00041491286499212835
811,8.513011774454566e-05,0.0015043204942936828
812,6.001314352067074e-05,0.00020533916570489847
813,6.466250876841106e-06,0.00012107255734866815
814,2.8878281171997574e-06,3.101227266746451e-06
815,1.3486298097778727e-05,9.656479055457522e-05
816,1.1473237790747798e-05,0.00022256454577508292
817,1.568119963928658e-05,0.00033289339900375724
818,2.4792702319455467e-05,0.0006539504290310808
819,1.6809954361636808e-05,0.0002313762188333889
820,6.543299695148297e-06,0.00014926151006614796
821,1.3746400331448363e-06,1.3027525419227163e-05
822,3.487165537376786e-06,2.6668425338618736e-05
823,3.0023843838501496e-05,0.0002471444779342997
824,2.565612925051231e-06,3.2510065442364823e-05
825,8.096307535273325e-06,0.00013250771278887523
826,2.3456490656481187e-05,0.00016754781571012953
827,2.875204820466621e-05,0.00046515421980197926
828,2.5686319944077274e-06,1.7263663039378719e-06
829,1.153651508458249e-05,0.00018307062872968279
830,9.464425489517188e-06,9.853282988222171e-05
831,3.0615402968235044e-06,3.8694657635242194e-05
832,2.738314125772049e-06,3.6512895879816836e-05
833,1.1655484263844486e-06,7.573013618984702e-06
834,4.6768932770611364e-06,4.961899649594568e-05
835,1.4711153235668005e-05,0.0002234849638876804
836,5.209269830358225e-06,6.410106253543075e-06
837,1.348988567543655e-05,0.00023567165995937343
838,3.165425695968249e-05,0.00032674631484388186
839,1.789359902433314e-05,0.0002166179706771065
840,4.9066333386336494e-06,5.994088384539661e-06
841,5.60060791957917e-06,8.780913514543816e-05
842,2.557823990370762e-06,2.0530648985397906e-06
843,3.804677139421498e-06,2.4588534281673793e-05
844,3.3816430980779967e-06,5.799852047074689e-06
845,3.7179749404911906e-06,4.010685212539799e-05
846,9.694484327022167e-06,0.00014995118373205342
847,3.9515008476798673e-05,0.00026540449077484373
848,1.9857431547576883e-06,1.3889605592717594e-05
849,2.811934256475011e-07,2.9045207725490525e-06
850,7.923560270876352e-08,5.208514006590926e-07
851,1.8035093886367533e-06,1.3270187235271368e-05
852,2.722906590056096e-05,1.3638824911778688e-05
853,3.1394336473074367e-06,5.1200533141184254e-05
854,2.043471006093273e-06,1.1234728377446524e-05
855,8.019846370591371e-06,8.328628198626984e-05
856,9.679583497834263e-06,0.00011337601212460817
857,1.524652302598714e-05,0.0002067949970043135
858,1.061862783154169e-06,1.214383592927604e-05
859,5.2746957911320365e-06,4.0273004656507736e-05
860,1.3552673330810784e-06,2.1332020498919264e-06
861,3.121370315785217e-05,0.0003874295941012527
862,3.459615449165639e-05,0.00045666373884861917
863,1.1650693438175059e-05,0.00010169142241138105
864,8.871418123493908e-07,4.903487594531425e-06
865,3.019619951413254e-06,5.516740776334634e-07
866,1.2861596369602077e-06,1.0345629230906173e-05
867,1.4850049914813908e-06,2.2408289992901135e-06
868,2.320864423848494e-06,1.6233910573521273e-05
869,2.4433570537406326e-06,1.9132451595079368e-05
870,1.3600258248855818e-05,9.548220153689156e-05
871,7.67161767381458e-06,6.202560708036592e-05
872,2.8224861052097203e-05,0.0002822997746795667
873,5.187118924754432e-07,3.160266384966157e-06
874,1.061406875166846e-05,4.840457865271567e-05
875,0.0,1.327105209570369e-07
876,1.9837716607099978e-07,6.608426532472681e-07
877,1.493201019299609e-06,1.5117096364424354e-05
878,3.250230834506062e-07,3.287344052545527e-06
879,1.8242970921419354e-07,7.571460577033069e-07
880,9.987080809837668e-08,4.458487831127681e-07
881,6.920674206712499e-07,1.0234545714061774e-06
882,4.692496854973961e-06,2.3273418583682451e-07
883,6.535161523426226e-07,6.161359193914347e-07
884,4.5741505060627783e-07,1.9092069474095207e-06
885,9.338298501132521e-07,4.651379772323874e-06
886,2.3605949697888348e-07,5.71499219089169e-07
887,2.521338600398339e-07,9.210426158691582e-07
888,7.619528211146453e-08,4.022716659895748e-07
889,6.97741516279763e-07,4.2049091735534355e-06
890,2.1428918702280396e-07,1.749718279683018e-06
891,5.608495710931409e-07,4.491431324354922e-06
892,1.514407699826868e-07,1.2116925440857456e-06
893,1.2885514703022177e-06,1.1968418467117867e-06
894,1.5723211459902345e-07,1.4662355033975426e-06
895,2.267788900231095e-06,1.857632875462752e-05
896,1.646208945666359e-06,1.3369811957366097e-05
897,3.0495625555683726e-07,7.441723944287533e-07
898,2.3962519792338103e-07,6.280910813794051e-07
899,1.215729011373983e-06,8.76430218607203e-06
900,2.0943192782111236e-08,1.755183352938009e-07
901,3.4905853647818436e-07,3.03877049368223e-06
902,1.4751784622183177e-07,8.406859566777799e-07
903,1.5804841162697516e-07,5.309576089579907e-07
904,7.719893752356284e-08,4.6706795743480103e-07
905,1.0375754269908507e-06,5.054958991400246e-06
906,5.528849406363509e-07,1.2676434784448497e-06
907,2.411451775505336e-07,1.3916578942899511e-06
908,1.1392437190935969e-07,6.861376448282528e-07
909,5.490746399649212e-07,5.903006979589924e-08
910,7.475356051577852e-07,2.970420436796896e-06
911,1.9679175793834626e-08,3.3602364593265214e-08
912,8.186180479986122e-07,4.1243832581996735e-06
913,3.0200707472458986e-08,5.836900558043555e-08
914,4.849834726453334e-08,1.95377774260979e-08
915,7.038835047729176e-07,2.595561615289038e-06
916,2.3115126213630952e-07,5.334786163821278e-07
917,1.6194569724925188e-07,2.9825380894547137e-07
918,0.0,1.2202805646646155e-08
919,9.663782601377579e-08,6.220896354096147e-08
920,1.888459976850864e-07,4.4988219989495874e-07
921,1.670624446205424e-07,5.980562189715535e-07
922,7.637745080011055e-07,4.940057983376602e-06
923,4.125780582078972e-07,2.2144200102998576e-06
924,1.1353006688716042e-06,5.071221771863892e-06
925,4.112283750502757e-06,2.4221298209644455e-05
926,1.0378431136726725e-06,9.070701006755579e-07
927,1.3462856996561844e-07,2.356560322535168e-07
928,2.0597618632712434e-07,1.9520012937012006e-07
929,6.803572465579867e-07,6.295542677014552e-08
930,2.1176888331295635e-08,6.54785606846319e-08
931,8.357368216286642e-09,6.810570925751583e-08
932,1.0810353245617042e-07,4.913513943886866e-07
933,3.7407398035657244e-07,1.2948163318988965e-06
934,3.081663467928728e-08,1.2548917700396433e-07
935,7.925289143195675e-09,4.416107710373911e-08
936,2.7155303483508757e-07,1.311635792642532e-06
937,3.358581615796265e-08,1.4291568227134933e-07
938,2.814126972699519e-07,1.0056089347298012e-06
939,1.537142594973791e-07,5.677833536774908e-07
940,1.381593132310094e-07,4.127804708860724e-08
941,6.142540081945253e-07,1.5963377130910302e-06
942,6.170518792035815e-08,8.784967073770258e-08
943,3.8720602899281857e-07,2.1117114857536472e-06
944,9.494451092794462e-07,1.5428031194312618e-07
945,1.1886262170795748e-06,2.843510423138738e-06
946,3.3385227222138745e-06,6.757187223128194e-06
947,4.169196834303184e-07,1.770740819904898e-06
948,7.081017920797335e-07,2.9308723244674882e-06
949,6.218120201843978e-07,2.6068419882605893e-06
950,8.322799015122432e-07,7.43899348301787e-07
951,1.7680238171709056e-06,4.689320311445632e-06
952,1.0694910917472521e-06,3.913239006282142e-06
953,3.4020462415793834e-06,1.8036121378437417e-05
954,1.00912812330508e-06,3.1112170560401023e-06
955,6.535889348821602e-07,2.103611630099441e-06
956,7.623054886648206e-07,4.020263280392238e-08
957,4.051851035354331e-08,5.338432787594154e-08
958,1.6199372460510246e-07,8.330224348682837e-07
959,5.370109527712119e-07,2.470854224872967e-06
960,2.327202490873405e-07,9.410265270832774e-08
961,7.408129253609842e-08,2.51783073979368e-07
962,9.747486420336004e-08,2.3493299175634504e-07
963,1.377361240310571e-07,1.8843840836199706e-07
964,2.0356654624701232e-08,8.452010658617793e-08
965,1.5357734969026914e-07,3.932243746386136e-07
966,2.112680636211978e-06,6.445870111844956e-06
967,1.5179198085803537e-06,3.751016895470224e-06
968,1.610346283312073e-06,1.505839343983925e-06
969,5.512975785662666e-07,8.575327516282006e-07
970,2.4159188247188944e-06,2.3890849604650535e-06
971,1.065659441880976e-06,4.826736191313528e-06
972,3.94387655064657e-06,5.825682781031e-07
973,7.056003507974901e-07,2.4364747925743395e-06
974,1.114696870005882e-07,2.1607972674449257e-07
975,5.709566777012519e-07,1.390479335911508e-06
976,1.143708931374006e-06,1.3753170116024235e-07
977,3.883161080381996e-08,1.758108228714835e-07
978,2.731606833252718e-06,4.240707271891985e-06
979,1.0301900462593281e-08,3.2422676746109634e-08
980,5.455248662760644e-08,2.1176034173784418e-07
981,1.9951833622407423e-07,3.5310593047750447e-07
982,3.5062691920850266e-08,1.4384309882812716e-07
983,1.081509717131739e-08,6.1661838773742754e-09
984,1.5954615061368585e-08,1.0384137071216038e-08
985,7.393854489883902e-08,2.900490925322779e-07
986,1.7426238654338037e-08,4.174190194903451e-08
987,8.807025695488321e-07,3.47395894459056e-06
988,5.250183686839488e-08,6.059584870595756e-08
989,2.0167891145346212e-08,7.355838319617946e-08
990,2.5776398544053197e-06,8.04394883440299e-06
991,1.1239413313601725e-08,3.25198252509457e-08
992,8.05584812621557e-08,1.9796602374627848e-07
993,2.7337397747356386e-08,1.2817889377140191e-08
994,3.8674357691483616e-08,5.438375742876647e-08
995,1.1262197273549563e-07,3.561711348001052e-07
996,1.8696829403354217e-09,8.165375013702695e-09
997,4.017970779800647e-07,1.4698624613099044e-06
998,3.7772503165921245e-07,1.2873534638368048e-06
999,1.2451092079714276e-07,3.650036903034612e-07
1000,4.180373244576611e-08,2.8582835966644712e-08
1001,6.772762863430152e-08,1.0314717789497673e-07
1002,1.3169880731643639e-06,1.014789460068234e-06
1003,6.666752369216457e-08,2.419871710841949e-07
1004,1.5184376220875244e-06,5.733015553403637e-07
1005,1.1421159497385018e-07,3.8375448607632714e-07
1006,1.096576984028298e-08,6.649405590695484e-09
1007,3.7592878461365826e-07,1.4424395494766658e-06
1008,1.6354706687717515e-07,5.029094024413457e-07
1009,1.8004435951713317e-07,3.258818654902515e-07
1010,6.905842489651908e-07,2.2786583246135626e-06
1011,3.208145703539255e-08,8.77696271456222e-09
1012,7.623729590401475e-08,2.006927320972534e-07
1013,1.3126326712402077e-06,2.6473755914954316e-06
1014,1.1269556120877794e-07,2.3254824208631904e-07
1015,1.2765101653661378e-07,2.8064210122835304e-07
1016,8.45950310912651e-08,6.811788965156978e-08
1017,8.358704734024427e-07,1.1427459603182086e-06
1018,2.2148622567645007e-08,8.88424196069579e-08
1019,3.167460112568211e-08,3.1676139566355636e-08
1020,1.332012866277154e-07,3.484879618786786e-07
1021,4.2784199756778e-08,8.01435101161238e-08
1022,8.757007141173247e-08,1.9597235974992936e-07
1023,4.258393068368946e-08,7.518367644711003e-08
1024,5.66314538270294e-08,1.0562529527776023e-07
1025,5.475013534757368e-08,1.5845303492836088e-07
1026,2.1736601500863393e-07,6.699996012628967e-07
1027,9.343751772865403e-09,1.2109373464672141e-08
1028,2.3617505786096075e-08,1.3936735435223266e-08
1029,7.993444203260849e-09,2.0043114742101336e-09
1030,1.0983566238180387e-08,9.011223180836325e-09
1031,2.8795580337058458e-08,7.93935805632552e-08
1032,8.186852105459167e-08,1.9161769614654504e-07
1033,5.760211941199774e-08,1.543063106409104e-07
1034,1.977101261369589e-08,1.2452976686532871e-08
1035,4.188128195683841e-08,3.073722038915176e-08
1036,2.1640627874583083e-08,4.427627828588711e-08
1037,1.1906892799671101e-07,3.248271627304311e-07
1038,7.82833598143591e-08,1.5123169327315342e-07
1039,3.758378871260723e-08,5.330099766524781e-08
1040,2.0756319013279888e-07,5.057357611203243e-07
1041,9.353547394836878e-09,1.5119225990686983e-09
1042,1.3214660285437969e-08,1.10740590704706e-08
1043,1.2536466549034433e-08,2.329593523225544e-08
1044,2.268348678525316e-09,1.6198797360389944e-09
1045,4.526007634823864e-09,1.0013832967729926e-09
1046,5.214921670885222e-08,9.907492842377697e-08
1047,2.5137236445635417e-08,5.251655156236504e-08
1048,1.0302977530146764e-07,1.9098945071800837e-07
1049,5.554816864563336e-08,1.1169159436154928e-07
1050,1.3216614837628216e-07,2.9060352943610604e-07
1051,1.523091868654244e-09,5.989163800076196e-10
1052,8.147781196882175e-09,2.5075919702188955e-09
1053,1.9140243316782738e-08,3.6938534977414606e-08
1054,1.2864433972336003e-08,1.6256345431256625e-08
1055,1.1312935497321182e-08,9.358354554375076e-09
1056,5.79207452992297e-09,9.890562657662832e-09
1057,3.570608774297003e-08,4.7139630964370256e-08
1058,1.1526275039348075e-07,1.9651252184602814e-07
1059,1.6032101724805795e-08,1.2866843345205262e-08
1060,2.346153146570459e-08,3.230570150999365e-08
1061,1.927733504995788e-08,1.4001919606583944e-08
1062,5.317402421195288e-08,2.7254929886370013e-09
1063,2.4867473395861657e-09,3.0675049532751996e-09
1064,5.9507464675920586e-08,8.255560992744642e-09
1065,1.1338724366624954e-07,7.562582815715692e-08
1066,1.3487279162028883e-08,1.9200336387630895e-08
1067,9.18860025143953e-10,1.0293794829678725e-09
1068,1.1103604863211946e-07,1.4764234458691643e-07
1069,1.743318950516533e-09,1.9317327040601692e-09
1070,2.6454248002544966e-09,3.5136821521853132e-09
1071,1.822718652066254e-08,1.6345879077327495e-08
1072,1.7194482296840122e-08,1.9135852319174213e-08
1073,7.198889472742717e-08,9.865602900095408e-08
1074,2.1544988436275137e-08,3.317595881192323e-08
1075,3.847834828355003e-09,2.0092429082680384e-09
1076,8.238766456117263e-09,2.5201847381349798e-09
1077,3.1082117857380436e-09,6.518021875779589e-10
1078,9.087430335006344e-09,8.5823549456155e-09
1079,1.067653272611961e-08,1.0596364865665951e-08
1080,7.412986887918694e-10,5.323119487857505e-10
1081,4.49076670106915e-09,2.0105372095626793e-09
1082,1.170908368132201e-08,5.123043120752602e-09
1083,4.3800083530006104e-09,2.9763838973260597e-09
1084,3.0790439939772067e-09,2.4932943325311928e-09
1085,4.24054819236486e-09,3.3405483010804367e-09
1086,1.0286945202046964e-09,1.1393337513760966e-09
1087,1.2481940309171852e-10,2.856510235673345e-11
1088,2.3856941333309615e-09,1.433964843907929e-09
1089,4.038306984620073e-10,2.7475138211570576e-10
1090,1.0838832224422045e-07,2.1980774781185063e-08
1091,4.089224235373089e-09,1.6537082860245817e-09
1092,1.6652494597284317e-09,2.0807878858631019e-10
1093,3.518662348379949e-09,4.1017137850174305e-09
1094,1.2320601394904445e-08,2.1149484419762462e-08
1095,7.648328032373127e-08,1.474478600323196e-07
1096,4.722573758278833e-08,5.6240810967618834e-08
1097,8.970483945185845e-09,1.230946709191962e-08
1098,1.433543043589169e-08,1.7464662412897363e-08
1099,3.505582145819924e-08,5.1959407727881944e-08
1100,3.6510188802336132e-09,2.4486462939177276e-09
1101,1.0815001863021718e-09,1.0992779259062602e-09
1102,4.451998347069366e-08,9.098001361265539e-08
1103,2.017073031423976e-09,1.053391542648838e-09
1104,1.7425003415715346e-09,6.333764573788316e-10
1105,7.050262241757938e-08,1.3745550764362264e-07
1106,1.280626696441676e-08,3.99666641058454e-09
1107,7.202595081745991e-08,1.6000029841960236e-07
1108,2.7698985919249306e-08,1.4035663093639776e-09
1109,8.593646555239976e-08,1.3368003413052167e-07
1110,1.3903394952099186e-08,2.8149413559201004e-09
1111,5.7873291694856737e-08,2.598296478163219e-08
1112,3.551037653927755e-07,7.754512212003686e-07
1113,1.60095725382169e-08,3.744989639586431e-08
1114,1.6123361996678355e-08,3.8223132144690155e-08
1115,2.1353260363184897e-08,2.1753460640669702e-08
1116,3.2981216774471227e-09,2.25705322993089e-09
1117,2.1493928710264422e-07,5.501019345677251e-07
1118,4.183208890045916e-08,8.10189590029219e-08
1119,4.4375620887686205e-08,1.0935450783109518e-07
1120,8.020608093183179e-07,2.25523767191906e-06
1121,9.758004862126609e-07,2.2642321880690007e-06
1122,2.688125580900267e-07,6.082607617411186e-07
1123,8.308862545480017e-08,3.761403650267324e-08
1124,2.5920762384403445e-08,5.8126369653708744e-08
1125,2.352563143225556e-08,1.072307335936518e-08
1126,1.0547202783068791e-07,3.716264151052254e-08
1127,5.393673192003659e-08,9.066491939773782e-08
1128,1.2586923556900175e-07,1.2730093241930434e-07
1129,9.850048589022371e-09,1.4324751895646889e-08
1130,2.813905714255086e-08,7.090619858026294e-08
1131,3.781212267739924e-08,4.1476667332080595e-08
1132,1.3377847612698027e-07,4.5522575239672146e-07
1133,2.973988360042211e-07,8.939384707167983e-07
1134,4.906750256378539e-08,6.969403001555445e-09
1135,1.03770554142499e-07,4.851188061482244e-08
1136,4.605581146381097e-07,8.904104583137983e-07
1137,2.901325751109087e-08,4.879365394284903e-08
1138,2.7164687554520255e-08,2.195894771961248e-09
1139,1.7708350749674807e-07,2.6228833580521286e-07
1140,5.784278152350967e-07,1.3821819064091458e-07
1141,5.2129180654264733e-08,3.4385570129681707e-08
1142,2.2292808632481632e-07,3.179260071706223e-08
1143,3.6989515935027577e-07,4.081272718758998e-07
1144,1.7313474803567206e-06,6.5825897470420514e-06
1145,4.4265077484086684e-06,1.1758043836051008e-05
1146,7.434937557808562e-07,1.4024749390552119e-06
1147,1.4318864137163398e-07,6.307658875900553e-08
1148,6.533632062940036e-08,1.5887442987441058e-07
1149,3.906542988290565e-07,1.1408043424494908e-06
1150,5.3385337309275694e-08,1.0410268846311996e-08
1151,8.46775999428442e-07,2.3831356040838394e-06
1152,4.790294584681572e-08,1.3717201613023048e-07
1153,1.2696435584127843e-07,1.6906681410308193e-07
1154,1.370517876170611e-09,2.1141173498258443e-09
1155,1.1028513526804819e-07,3.8505221759992984e-07
1156,5.709616354839569e-07,5.512609068077609e-07
1157,6.292652164897373e-07,2.725157089952573e-06
1158,1.4267855333165654e-07,8.508181192868758e-08
1159,1.0605268747485361e-07,3.7140687116151663e-07
1160,5.042899447375734e-06,3.2309109208138774e-05
1161,1.5974171838604916e-08,9.54002358727548e-08
1162,8.188468761701979e-09,1.5989662715449672e-08
1163,2.780760862043193e-07,6.700818869347061e-07
