process,time,rss,used,available,percent,event
mp_households_30, 04/03/2022 21:54:31, 0.41, 6.22, 109.85, 11.2%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_1, 04/03/2022 21:54:31, 0.34, 6.20, 109.88, 11.2%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_22, 04/03/2022 21:54:31, 0.39, 6.25, 109.82, 11.2%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_7, 04/03/2022 21:54:31, 0.37, 6.24, 109.84, 11.2%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_2, 04/03/2022 21:54:31, 0.37, 6.24, 109.84, 11.2%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_33, 04/03/2022 21:54:31, 0.35, 6.29, 109.78, 11.2%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_8, 04/03/2022 21:54:31, 0.39, 6.28, 109.79, 11.2%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_6, 04/03/2022 21:54:31, 0.41, 6.28, 109.80, 11.2%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_35, 04/03/2022 21:54:31, 0.36, 6.29, 109.78, 11.2%, school_location.i1.sample.university.interaction_sample.add.interaction_utilities
mp_households_22, 04/03/2022 21:54:31, 0.39, 6.34, 109.73, 11.3%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_29, 04/03/2022 21:54:31, 0.32, 6.35, 109.72, 11.3%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_4, 04/03/2022 21:54:31, 0.34, 6.29, 109.79, 11.2%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_12, 04/03/2022 21:54:31, 0.35, 6.35, 109.73, 11.3%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_26, 04/03/2022 21:54:31, 0.37, 6.29, 109.78, 11.2%, school_location.i1.sample.university.interaction_sample.add.interaction_utilities
mp_households_14, 04/03/2022 21:54:31, 0.29, 6.35, 109.73, 11.3%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_30, 04/03/2022 21:54:31, 0.41, 6.39, 109.69, 11.3%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_29, 04/03/2022 21:54:31, 0.32, 6.39, 109.68, 11.3%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_8, 04/03/2022 21:54:31, 0.39, 6.38, 109.69, 11.3%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_16, 04/03/2022 21:54:32, 0.38, 6.38, 109.69, 11.3%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_29, 04/03/2022 21:54:32, 0.32, 6.41, 109.66, 11.3%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_41, 04/03/2022 21:54:32, 0.38, 6.42, 109.66, 11.3%, school_location.i1.sample.university.interaction_sample.add.interaction_utilities
mp_households_9, 04/03/2022 21:54:32, 0.39, 6.41, 109.67, 11.3%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_11, 04/03/2022 21:54:32, 0.38, 6.39, 109.68, 11.3%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_8, 04/03/2022 21:54:32, 0.39, 6.42, 109.66, 11.3%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_22, 04/03/2022 21:54:32, 0.39, 6.44, 109.63, 11.4%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_33, 04/03/2022 21:54:32, 0.35, 6.45, 109.63, 11.4%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_3, 04/03/2022 21:54:32, 0.39, 6.43, 109.64, 11.4%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_10, 04/03/2022 21:54:32, 0.44, 6.43, 109.64, 11.4%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_5, 04/03/2022 21:54:32, 0.33, 6.44, 109.63, 11.4%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_18, 04/03/2022 21:54:32, 0.39, 6.46, 109.62, 11.4%, school_location.i1.sample.university.interaction_sample.add.interaction_utilities
mp_households_31, 04/03/2022 21:54:32, 0.35, 6.46, 109.61, 11.4%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_6, 04/03/2022 21:54:32, 0.41, 6.45, 109.63, 11.4%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_2, 04/03/2022 21:54:32, 0.37, 6.46, 109.61, 11.4%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_22, 04/03/2022 21:54:32, 0.39, 6.48, 109.60, 11.4%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_13, 04/03/2022 21:54:32, 0.35, 6.48, 109.60, 11.4%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_24, 04/03/2022 21:54:32, 0.14, 6.46, 109.62, 11.4%, school_location.i1.sample.university.interaction_sample.add.interaction_df
mp_households_22, 04/03/2022 21:54:32, 0.39, 6.51, 109.56, 11.4%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_11, 04/03/2022 21:54:32, 0.38, 6.48, 109.60, 11.4%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_2, 04/03/2022 21:54:32, 0.37, 6.51, 109.56, 11.4%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_1, 04/03/2022 21:54:32, 0.34, 6.50, 109.57, 11.4%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_40, 04/03/2022 21:54:32, 0.35, 6.52, 109.55, 11.4%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_7, 04/03/2022 21:54:32, 0.37, 6.52, 109.55, 11.4%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_11, 04/03/2022 21:54:32, 0.38, 6.53, 109.54, 11.4%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_15, 04/03/2022 21:54:32, 0.34, 6.53, 109.55, 11.4%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_30, 04/03/2022 21:54:32, 0.41, 6.54, 109.53, 11.4%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_4, 04/03/2022 21:54:32, 0.34, 6.57, 109.50, 11.5%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_2, 04/03/2022 21:54:32, 0.37, 6.57, 109.50, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_14, 04/03/2022 21:54:32, 0.29, 6.56, 109.52, 11.5%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_12, 04/03/2022 21:54:32, 0.35, 6.58, 109.50, 11.5%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_16, 04/03/2022 21:54:32, 0.38, 6.57, 109.50, 11.5%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_19, 04/03/2022 21:54:32, 0.34, 6.57, 109.50, 11.5%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_33, 04/03/2022 21:54:32, 0.35, 6.56, 109.51, 11.5%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_10, 04/03/2022 21:54:32, 0.44, 6.58, 109.50, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_3, 04/03/2022 21:54:32, 0.39, 6.59, 109.48, 11.5%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_31, 04/03/2022 21:54:32, 0.35, 6.59, 109.48, 11.5%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_6, 04/03/2022 21:54:32, 0.41, 6.59, 109.48, 11.5%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_7, 04/03/2022 21:54:32, 0.37, 6.60, 109.48, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_4, 04/03/2022 21:54:32, 0.34, 6.60, 109.47, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_7, 04/03/2022 21:54:32, 0.37, 6.62, 109.46, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_6, 04/03/2022 21:54:32, 0.41, 6.62, 109.45, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_4, 04/03/2022 21:54:32, 0.34, 6.63, 109.45, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_5, 04/03/2022 21:54:32, 0.33, 6.61, 109.47, 11.5%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_1, 04/03/2022 21:54:32, 0.34, 6.62, 109.46, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_30, 04/03/2022 21:54:32, 0.41, 6.63, 109.45, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_14, 04/03/2022 21:54:32, 0.29, 6.63, 109.45, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_36, 04/03/2022 21:54:32, 0.35, 6.62, 109.45, 11.5%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_17, 04/03/2022 21:54:32, 0.39, 6.63, 109.44, 11.5%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_34, 04/03/2022 21:54:32, 0.30, 6.64, 109.44, 11.5%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_9, 04/03/2022 21:54:32, 0.39, 6.64, 109.44, 11.5%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_6, 04/03/2022 21:54:32, 0.41, 6.64, 109.43, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_3, 04/03/2022 21:54:32, 0.39, 6.65, 109.43, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_26, 04/03/2022 21:54:32, 0.37, 6.63, 109.44, 11.5%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_33, 04/03/2022 21:54:32, 0.35, 6.65, 109.42, 11.5%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_40, 04/03/2022 21:54:32, 0.35, 6.66, 109.42, 11.5%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_18, 04/03/2022 21:54:32, 0.39, 6.64, 109.43, 11.5%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_31, 04/03/2022 21:54:32, 0.35, 6.66, 109.42, 11.5%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_21, 04/03/2022 21:54:32, 0.14, 6.65, 109.42, 11.5%, school_location.i1.sample.university.interaction_sample.add.interaction_df
mp_households_37, 04/03/2022 21:54:32, 0.13, 6.65, 109.42, 11.5%, school_location.i1.sample.university.interaction_sample.add.interaction_df
mp_households_10, 04/03/2022 21:54:32, 0.43, 6.67, 109.41, 11.5%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_28, 04/03/2022 21:54:32, 0.13, 6.67, 109.41, 11.5%, school_location.i1.sample.university.interaction_sample.add.interaction_df
mp_households_24, 04/03/2022 21:54:32, 0.35, 6.66, 109.41, 11.5%, school_location.i1.sample.university.interaction_sample.add.interaction_utilities
mp_households_13, 04/03/2022 21:54:32, 0.35, 6.65, 109.42, 11.5%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_44, 04/03/2022 21:54:32, 0.13, 6.67, 109.40, 11.5%, school_location.i1.sample.university.interaction_sample.add.interaction_df
mp_households_30, 04/03/2022 21:54:32, 0.41, 6.69, 109.39, 11.6%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_12, 04/03/2022 21:54:32, 0.35, 6.68, 109.40, 11.6%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_15, 04/03/2022 21:54:32, 0.34, 6.67, 109.40, 11.5%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_34, 04/03/2022 21:54:32, 0.30, 6.70, 109.38, 11.6%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_16, 04/03/2022 21:54:32, 0.38, 6.68, 109.39, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_30, 04/03/2022 21:54:32, 0.41, 6.71, 109.37, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_10, 04/03/2022 21:54:32, 0.43, 6.70, 109.38, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_30, 04/03/2022 21:54:32, 0.41, 6.72, 109.35, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_5, 04/03/2022 21:54:32, 0.33, 6.69, 109.39, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_10, 04/03/2022 21:54:32, 0.43, 6.73, 109.35, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_33, 04/03/2022 21:54:32, 0.35, 6.73, 109.35, 11.6%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_19, 04/03/2022 21:54:32, 0.34, 6.72, 109.35, 11.6%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_14, 04/03/2022 21:54:32, 0.29, 6.73, 109.35, 11.6%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_9, 04/03/2022 21:54:32, 0.39, 6.73, 109.35, 11.6%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_34, 04/03/2022 21:54:32, 0.30, 6.73, 109.35, 11.6%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_40, 04/03/2022 21:54:32, 0.35, 6.73, 109.35, 11.6%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_3, 04/03/2022 21:54:32, 0.39, 6.73, 109.35, 11.6%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_36, 04/03/2022 21:54:32, 0.35, 6.73, 109.34, 11.6%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_26, 04/03/2022 21:54:32, 0.37, 6.73, 109.34, 11.6%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_44, 04/03/2022 21:54:32, 0.31, 6.75, 109.32, 11.6%, school_location.i1.sample.university.interaction_sample.add.interaction_utilities
mp_households_1, 04/03/2022 21:54:32, 0.34, 6.74, 109.33, 11.6%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_33, 04/03/2022 21:54:32, 0.35, 6.74, 109.33, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_31, 04/03/2022 21:54:32, 0.35, 6.75, 109.32, 11.6%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_14, 04/03/2022 21:54:32, 0.29, 6.75, 109.33, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_17, 04/03/2022 21:54:32, 0.39, 6.76, 109.31, 11.6%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_12, 04/03/2022 21:54:32, 0.35, 6.74, 109.33, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_28, 04/03/2022 21:54:32, 0.34, 6.78, 109.30, 11.6%, school_location.i1.sample.university.interaction_sample.add.interaction_utilities
mp_households_37, 04/03/2022 21:54:32, 0.34, 6.76, 109.31, 11.6%, school_location.i1.sample.university.interaction_sample.add.interaction_utilities
mp_households_3, 04/03/2022 21:54:32, 0.39, 6.79, 109.29, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_14, 04/03/2022 21:54:32, 0.29, 6.79, 109.29, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_33, 04/03/2022 21:54:32, 0.35, 6.79, 109.29, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_9, 04/03/2022 21:54:32, 0.39, 6.79, 109.28, 11.6%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_3, 04/03/2022 21:54:32, 0.39, 6.82, 109.25, 11.7%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_13, 04/03/2022 21:54:32, 0.35, 6.82, 109.26, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_1, 04/03/2022 21:54:32, 0.34, 6.80, 109.27, 11.7%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_24, 04/03/2022 21:54:32, 0.35, 6.83, 109.24, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_21, 04/03/2022 21:54:32, 0.42, 6.84, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.add.interaction_utilities
mp_households_18, 04/03/2022 21:54:32, 0.39, 6.83, 109.25, 11.7%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_34, 04/03/2022 21:54:32, 0.30, 6.84, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_32, 04/03/2022 21:54:32, 0.40, 6.84, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_1, 04/03/2022 21:54:32, 0.34, 6.84, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_36, 04/03/2022 21:54:32, 0.35, 6.85, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_19, 04/03/2022 21:54:32, 0.34, 6.85, 109.22, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_5, 04/03/2022 21:54:32, 0.33, 6.84, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_31, 04/03/2022 21:54:32, 0.35, 6.86, 109.21, 11.7%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_17, 04/03/2022 21:54:32, 0.39, 6.88, 109.20, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_20, 04/03/2022 21:54:32, 0.37, 6.88, 109.19, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_16, 04/03/2022 21:54:32, 0.38, 6.87, 109.21, 11.7%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_38, 04/03/2022 21:54:32, 0.14, 6.88, 109.19, 11.7%, school_location.i1.sample.university.interaction_sample.add.interaction_df
mp_households_40, 04/03/2022 21:54:32, 0.35, 6.88, 109.19, 11.7%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_15, 04/03/2022 21:54:32, 0.34, 6.87, 109.21, 11.7%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_26, 04/03/2022 21:54:32, 0.37, 6.88, 109.19, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
mp_households_37, 04/03/2022 21:54:32, 0.34, 6.86, 109.21, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_27, 04/03/2022 21:54:32, 0.37, 6.85, 109.22, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_16, 04/03/2022 21:54:32, 0.38, 6.83, 109.24, 11.7%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_41, 04/03/2022 21:54:32, 0.38, 6.81, 109.27, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_5, 04/03/2022 21:54:32, 0.33, 6.88, 109.19, 11.7%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_16, 04/03/2022 21:54:32, 0.38, 6.82, 109.26, 11.7%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_31, 04/03/2022 21:54:32, 0.35, 6.82, 109.26, 11.7%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_12, 04/03/2022 21:54:32, 0.35, 6.82, 109.25, 11.7%, school_location.i1.sample.university.interaction_sample.del.probs
mp_households_17, 04/03/2022 21:54:32, 0.40, 6.83, 109.25, 11.7%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_5, 04/03/2022 21:54:32, 0.33, 6.82, 109.25, 11.7%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_18, 04/03/2022 21:54:32, 0.39, 6.83, 109.24, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_utilities
, 04/03/2022 21:54:32, 25.24, 6.83, 109.24, 11.7%, mp_households_0.failed
mp_households_44, 04/03/2022 21:54:32, 0.32, 6.83, 109.25, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_23, 04/03/2022 21:54:32, 0.13, 6.83, 109.25, 11.7%, school_location.i1.sample.university.interaction_sample.add.interaction_df
mp_households_13, 04/03/2022 21:54:32, 0.36, 6.84, 109.24, 11.7%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_40, 04/03/2022 21:54:32, 0.35, 6.84, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_39, 04/03/2022 21:54:32, 0.35, 6.83, 109.24, 11.7%, school_location.i1.sample.university.interaction_sample.del.interaction_df
mp_households_12, 04/03/2022 21:54:32, 0.35, 6.84, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.add.choices_df
mp_households_37, 04/03/2022 21:54:32, 0.34, 6.76, 109.31, 11.6%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_32, 04/03/2022 21:54:32, 0.40, 6.84, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_20, 04/03/2022 21:54:32, 0.37, 6.71, 109.37, 11.6%, school_location.i1.sample.university.interaction_sample.add.utilities
mp_households_36, 04/03/2022 21:54:32, 0.35, 6.84, 109.23, 11.7%, school_location.i1.sample.university.interaction_sample.add.probs
mp_households_34, 04/03/2022 21:54:32, 0.30, 6.11, 109.96, 11.1%, school_location.i1.sample.university.interaction_sample.del.utilities
mp_households_43, 04/03/2022 21:54:32, 0.13, 6.24, 109.83, 11.2%, school_location.i1.sample.university.interaction_sample.add.interaction_df
